"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Thailand","1980","Rural","Male","18","Census - de jure - complete tabulation","Final figure, complete","1983","414221",""
"Thailand","1980","Rural","Male","19","Census - de jure - complete tabulation","Final figure, complete","1983","385990",""
"Thailand","1980","Rural","Male","20","Census - de jure - complete tabulation","Final figure, complete","1983","402881",""
"Thailand","1980","Rural","Male","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1983","1746201","2"
"Thailand","1980","Rural","Male","21","Census - de jure - complete tabulation","Final figure, complete","1983","350869",""
"Thailand","1980","Rural","Male","22","Census - de jure - complete tabulation","Final figure, complete","1983","344297",""
"Thailand","1980","Rural","Male","23","Census - de jure - complete tabulation","Final figure, complete","1983","340829",""
"Thailand","1980","Rural","Male","24","Census - de jure - complete tabulation","Final figure, complete","1983","307325",""
"Thailand","1980","Rural","Male","25","Census - de jure - complete tabulation","Final figure, complete","1983","300550",""
"Thailand","1980","Rural","Male","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1983","1369647","2"
"Thailand","1980","Rural","Male","26","Census - de jure - complete tabulation","Final figure, complete","1983","278111",""
"Thailand","1980","Rural","Male","27","Census - de jure - complete tabulation","Final figure, complete","1983","282442",""
"Thailand","1980","Rural","Male","28","Census - de jure - complete tabulation","Final figure, complete","1983","248739",""
"Thailand","1980","Rural","Male","29","Census - de jure - complete tabulation","Final figure, complete","1983","259805",""
"Thailand","1980","Rural","Male","30","Census - de jure - complete tabulation","Final figure, complete","1983","255401",""
"Thailand","1980","Rural","Male","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1983","1064545","2"
"Thailand","1980","Rural","Male","31","Census - de jure - complete tabulation","Final figure, complete","1983","217845",""
"Thailand","1980","Rural","Male","32","Census - de jure - complete tabulation","Final figure, complete","1983","214308",""
"Thailand","1980","Rural","Male","33","Census - de jure - complete tabulation","Final figure, complete","1983","195381",""
"Thailand","1980","Rural","Male","34","Census - de jure - complete tabulation","Final figure, complete","1983","181610",""
"Thailand","1980","Rural","Male","35","Census - de jure - complete tabulation","Final figure, complete","1983","201780",""
"Thailand","1980","Rural","Male","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1983","946808","2"
"Thailand","1980","Rural","Male","36","Census - de jure - complete tabulation","Final figure, complete","1983","164222",""
"Thailand","1980","Rural","Male","37","Census - de jure - complete tabulation","Final figure, complete","1983","193873",""
"Thailand","1980","Rural","Male","38","Census - de jure - complete tabulation","Final figure, complete","1983","174404",""
"Thailand","1980","Rural","Male","39","Census - de jure - complete tabulation","Final figure, complete","1983","212529",""
"Thailand","1980","Rural","Male","40","Census - de jure - complete tabulation","Final figure, complete","1983","193590",""
"Thailand","1980","Rural","Male","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1983","872255","2"
"Thailand","1980","Rural","Male","41","Census - de jure - complete tabulation","Final figure, complete","1983","179801",""
"Thailand","1980","Rural","Male","42","Census - de jure - complete tabulation","Final figure, complete","1983","173679",""
"Thailand","1980","Rural","Male","43","Census - de jure - complete tabulation","Final figure, complete","1983","166076",""
"Thailand","1980","Rural","Male","44","Census - de jure - complete tabulation","Final figure, complete","1983","159109",""
"Thailand","1980","Rural","Male","45","Census - de jure - complete tabulation","Final figure, complete","1983","171443",""
"Thailand","1980","Rural","Male","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1983","773369","2"
"Thailand","1980","Rural","Male","46","Census - de jure - complete tabulation","Final figure, complete","1983","156565",""
"Thailand","1980","Rural","Male","47","Census - de jure - complete tabulation","Final figure, complete","1983","163308",""
"Thailand","1980","Rural","Male","48","Census - de jure - complete tabulation","Final figure, complete","1983","133378",""
"Thailand","1980","Rural","Male","49","Census - de jure - complete tabulation","Final figure, complete","1983","148675",""
"Thailand","1980","Rural","Male","50","Census - de jure - complete tabulation","Final figure, complete","1983","142032",""
"Thailand","1980","Rural","Male","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1983","622419","2"
"Thailand","1980","Rural","Male","51","Census - de jure - complete tabulation","Final figure, complete","1983","142813",""
"Thailand","1980","Rural","Male","52","Census - de jure - complete tabulation","Final figure, complete","1983","115199",""
"Thailand","1980","Rural","Male","53","Census - de jure - complete tabulation","Final figure, complete","1983","119046",""
"Thailand","1980","Rural","Male","54","Census - de jure - complete tabulation","Final figure, complete","1983","103329",""
"Thailand","1980","Rural","Male","55","Census - de jure - complete tabulation","Final figure, complete","1983","96990",""
